Block comparison (size 4096 bytes)
Total blocks: 256

0x0D4000-0x0D4FFF: DIFFERENT | selected=duo_dump | CRCs: u1=7F8D777B u2=19B221E1 duo=D8111821
0x0D5000-0x0D5FFF: DIFFERENT | selected=duo_dump | CRCs: u1=05CD659B u2=69562F9F duo=558C095B
0x0D6000-0x0D6FFF: DIFFERENT | selected=duo_dump | CRCs: u1=D5639F57 u2=68EF04E4 duo=17008BA1
0x0D7000-0x0D7FFF: DIFFERENT | selected=duo_dump | CRCs: u1=D4AB4D56 u2=75A1E8B6 duo=F5F524C3
0x0D8000-0x0D8FFF: DIFFERENT | selected=duo_dump | CRCs: u1=6FCADD0B u2=8125D234 duo=881D732A
0x0D9000-0x0D9FFF: DIFFERENT | selected=duo_dump | CRCs: u1=9F80FE43 u2=7F8D777B duo=85E7450F
0x0DA000-0x0DAFFF: DIFFERENT | selected=duo_dump | CRCs: u1=C6718B8B u2=05CD659B duo=2DD91884
0x0DB000-0x0DBFFF: DIFFERENT | selected=duo_dump | CRCs: u1=83388501 u2=D5639F57 duo=DD31FE54
0x0DC000-0x0DCFFF: DIFFERENT | selected=duo_dump | CRCs: u1=D604F9AD u2=D4AB4D56 duo=9DEC5781
0x0DD000-0x0DDFFF: DIFFERENT | selected=duo_dump | CRCs: u1=C71C0011 u2=6FCADD0B duo=F154670A
0x0DE000-0x0DEFFF: DIFFERENT | selected=duo_dump | CRCs: u1=None u2=9F80FE43 duo=F154670A
0x0DF000-0x0DFFFF: DIFFERENT | selected=duo_dump | CRCs: u1=None u2=C6718B8B duo=F154670A
0x0E0000-0x0E0FFF: DIFFERENT | selected=duo_dump | CRCs: u1=None u2=83388501 duo=F154670A
0x0E1000-0x0E1FFF: DIFFERENT | selected=duo_dump | CRCs: u1=None u2=D604F9AD duo=F154670A
0x0E2000-0x0E2FFF: DIFFERENT | selected=duo_dump | CRCs: u1=None u2=C71C0011 duo=F154670A
0x0E3000-0x0E3FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0E4000-0x0E4FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0E5000-0x0E5FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0E6000-0x0E6FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0E7000-0x0E7FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0E8000-0x0E8FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0E9000-0x0E9FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0EA000-0x0EAFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0EB000-0x0EBFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0EC000-0x0ECFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0ED000-0x0EDFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0EE000-0x0EEFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0EF000-0x0EFFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F0000-0x0F0FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F1000-0x0F1FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F2000-0x0F2FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F3000-0x0F3FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F4000-0x0F4FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F5000-0x0F5FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F6000-0x0F6FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F7000-0x0F7FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F8000-0x0F8FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0F9000-0x0F9FFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0FA000-0x0FAFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0FB000-0x0FBFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0FC000-0x0FCFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0FD000-0x0FDFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0FE000-0x0FEFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
0x0FF000-0x0FFFFF: UPDATES_MATCH | selected=update1 | CRCs: u1=None u2=None duo=F154670A
